video_id,channel_id,duration(sec),domain,link,has_persian,has_dari,has_iranian,has_pashto
YxJdQXbnZqY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=YxJdQXbnZqY,True,True,False,False
l2RfiVmLYr0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=l2RfiVmLYr0,True,True,False,False
8LyPUzIhGPQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8LyPUzIhGPQ,True,True,False,False
g_T1KaOGvn0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=g_T1KaOGvn0,True,True,False,False
VG1t9hA_J08,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=VG1t9hA_J08,True,True,False,False
jBH8KSpAEEk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=jBH8KSpAEEk,True,True,False,False
6z8ZRhYq4Vo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=6z8ZRhYq4Vo,True,True,False,False
SIwJQzmI7Ug,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=SIwJQzmI7Ug,True,True,False,False
-CoTshpUS-s,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=-CoTshpUS-s,True,True,False,False
A0TszdTdNCI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=A0TszdTdNCI,True,True,False,False
o06BlrJ-vf4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=o06BlrJ-vf4,True,True,False,False
612z68616Gg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=612z68616Gg,True,True,False,False
4Qpt2FxuaA0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=4Qpt2FxuaA0,True,True,False,False
ANLOWnpCzHA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ANLOWnpCzHA,True,True,False,False
SbPMMGfCRzg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=SbPMMGfCRzg,True,True,False,False
LHBCft0lYUc,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=LHBCft0lYUc,True,True,False,False
WMqQPajEpE0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=WMqQPajEpE0,True,True,False,False
tgdqofBK93M,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=tgdqofBK93M,True,True,False,False
5KjMeROuaNI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=5KjMeROuaNI,True,True,False,False
-Wfet0zfmtA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=-Wfet0zfmtA,True,True,False,False
AJmx_dHc_sg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=AJmx_dHc_sg,True,True,False,False
-itHSwcsklk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=-itHSwcsklk,True,True,False,False
JZSG3u3LBQw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=JZSG3u3LBQw,True,True,False,False
ldwyY5KjihU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ldwyY5KjihU,True,True,False,False
2fbYWCQDXwE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=2fbYWCQDXwE,True,True,False,False
QX03XOIv9mc,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=QX03XOIv9mc,True,True,False,False
y3FvWBrOJEE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=y3FvWBrOJEE,True,True,False,False
ilmV7rkJJwk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ilmV7rkJJwk,True,True,False,False
hTE0UZHIR_w,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=hTE0UZHIR_w,True,True,False,False
XKkygc-fZVg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=XKkygc-fZVg,True,True,False,False
XZdfkOL71FU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=XZdfkOL71FU,True,True,False,False
G8aExQL9rsg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=G8aExQL9rsg,True,True,False,False
VBX8smFcLd0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=VBX8smFcLd0,True,True,False,False
trF7pSkxgAg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=trF7pSkxgAg,True,True,False,False
MTygLxi4X6g,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=MTygLxi4X6g,True,True,False,False
dJP8TP9IR_0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=dJP8TP9IR_0,True,True,False,False
QvrP4QBImYM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=QvrP4QBImYM,True,True,False,False
qaDoG4Sv63w,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qaDoG4Sv63w,True,True,False,False
ssch37qVfO8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ssch37qVfO8,True,True,False,False
arGgRAVqEoU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=arGgRAVqEoU,True,True,False,False
NnP9r9kAWII,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=NnP9r9kAWII,True,True,False,False
TYVMxYvzPrA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=TYVMxYvzPrA,True,True,False,False
cWeNujkBTyo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=cWeNujkBTyo,True,True,False,False
na6bQb0uqy0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=na6bQb0uqy0,True,True,False,False
EJ45YWTZnYQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=EJ45YWTZnYQ,True,True,False,False
La8Ia4627kw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=La8Ia4627kw,True,True,False,False
qxSaa82VUcM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qxSaa82VUcM,True,True,False,False
UWmNnbCHnzQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=UWmNnbCHnzQ,True,True,False,False
jSNP8ROyZVs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=jSNP8ROyZVs,True,True,False,False
P-JiXbUGH7o,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=P-JiXbUGH7o,True,True,False,False
8jWxHKVLn5k,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8jWxHKVLn5k,True,True,False,False
n_kviSOBrak,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=n_kviSOBrak,True,True,False,False
qoVJCJKjRHE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qoVJCJKjRHE,True,True,False,False
j-oZEJUCOcY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=j-oZEJUCOcY,True,True,False,False
5l-gk5MHGZg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=5l-gk5MHGZg,True,True,False,False
cxM4iRXcCBU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=cxM4iRXcCBU,True,True,False,False
0aSVROq9350,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=0aSVROq9350,True,True,False,False
xoSohISW5C0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=xoSohISW5C0,True,True,False,False
8JHf5LpK1S4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8JHf5LpK1S4,True,True,False,False
ShWyeUPlF48,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ShWyeUPlF48,True,True,False,False
y9CKevYLg80,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=y9CKevYLg80,True,True,False,False
LnqVLK0np-Q,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=LnqVLK0np-Q,True,True,False,False
EvbDt4xBHTc,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=EvbDt4xBHTc,True,True,False,False
z2K45-miBhA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=z2K45-miBhA,True,True,False,False
xHS3kOIP-64,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=xHS3kOIP-64,True,True,False,False
hKYrxv1duwI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=hKYrxv1duwI,True,True,False,False
Hc3q47od6LQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Hc3q47od6LQ,True,True,False,False
GzX1k-vxjSQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=GzX1k-vxjSQ,True,True,False,False
a5PZCM3WSYg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=a5PZCM3WSYg,True,True,False,False
fQP6JR1wBoc,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=fQP6JR1wBoc,True,True,False,False
YBZXekFOFwQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=YBZXekFOFwQ,True,True,False,False
8mvM5yMkDQE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8mvM5yMkDQE,True,True,False,False
Xuzt0dM-JDA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Xuzt0dM-JDA,True,True,False,False
uV-LVmZ5_a0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=uV-LVmZ5_a0,True,True,False,False
O1Kpa2Mkp9w,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=O1Kpa2Mkp9w,True,True,False,False
GKZiKo5mklY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=GKZiKo5mklY,True,True,False,False
2ImYFcBoJkQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=2ImYFcBoJkQ,True,True,False,False
DeKetZaSHeY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=DeKetZaSHeY,True,True,False,False
_I_nNYpeJew,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=_I_nNYpeJew,True,True,False,False
69n9OCUCX5A,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=69n9OCUCX5A,True,True,False,False
IcxEte_n7Kg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=IcxEte_n7Kg,True,True,False,False
blUesuHoYiE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=blUesuHoYiE,True,True,False,False
hmcBl0z7gzM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=hmcBl0z7gzM,True,True,False,False
i2o4Yh5ZUO8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=i2o4Yh5ZUO8,True,True,False,False
pcCC8NICJVY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=pcCC8NICJVY,True,True,False,False
pvDHPFNBzOs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=pvDHPFNBzOs,True,True,False,False
Z0vrlWtPCXE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Z0vrlWtPCXE,True,True,False,False
VItelpt_mo4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=VItelpt_mo4,True,True,False,False
cxyk9gols9I,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=cxyk9gols9I,True,True,False,False
0_Nog0XRWwo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=0_Nog0XRWwo,True,True,False,False
eY8gQI1JSNM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=eY8gQI1JSNM,True,True,False,False
LrT-G5BeMGU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=LrT-G5BeMGU,True,True,False,False
6By6Re6liC8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=6By6Re6liC8,True,True,False,False
9dj77GyTulE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=9dj77GyTulE,True,True,False,False
p6thL0BAD2E,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=p6thL0BAD2E,True,True,False,False
4jCRcF1l_4o,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=4jCRcF1l_4o,True,True,False,False
1plvmX5ryCo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=1plvmX5ryCo,True,True,False,False
jXGQuT3nXSQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=jXGQuT3nXSQ,True,True,False,False
qRmYQns5rDU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qRmYQns5rDU,True,True,False,False
xMl40JY9Iyk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=xMl40JY9Iyk,True,True,False,False
WNVyWHsudUw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=WNVyWHsudUw,True,True,False,False
lPm2XPL23go,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=lPm2XPL23go,True,True,False,False
wafzjVP2UKw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=wafzjVP2UKw,True,True,False,False
BPV-N25wqLg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=BPV-N25wqLg,True,True,False,False
qylVyrzSsSs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qylVyrzSsSs,True,True,False,False
FVfijptSiSg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=FVfijptSiSg,True,True,False,False
8a1kFkVIv4I,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8a1kFkVIv4I,True,True,False,False
G3gUqtYvYww,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=G3gUqtYvYww,True,True,False,False
qJaUz44CWqs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qJaUz44CWqs,True,True,False,False
lOln5dxA0LI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=lOln5dxA0LI,True,True,False,False
Lz6OOCn4Jus,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Lz6OOCn4Jus,True,True,False,False
oe0u26WGLac,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=oe0u26WGLac,True,True,False,False
YPLiO1WSMuM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=YPLiO1WSMuM,True,True,False,False
d89_j2n1rHQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=d89_j2n1rHQ,True,True,False,False
MqSM47R59K4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=MqSM47R59K4,True,True,False,False
d0NlKcddlS0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=d0NlKcddlS0,True,True,False,False
kz_LGbyrlns,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=kz_LGbyrlns,True,True,False,False
PAIdaS2HobU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=PAIdaS2HobU,True,True,False,False
GY-a0lz5mRY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=GY-a0lz5mRY,True,True,False,False
XTk1LRf0AP0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=XTk1LRf0AP0,True,True,False,False
Lno2Yw62Sss,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Lno2Yw62Sss,True,True,False,False
nxA-dzr2BNo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=nxA-dzr2BNo,True,True,False,False
N1DOOaID_Ew,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=N1DOOaID_Ew,True,True,False,False
Fv0JW9_xKC8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Fv0JW9_xKC8,True,True,False,False
8zE3z1JTEPI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8zE3z1JTEPI,True,True,False,False
4lz6DTf6iac,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=4lz6DTf6iac,True,True,False,False
xX4Pj5z-ZSU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=xX4Pj5z-ZSU,True,True,False,False
UCKLnSLgnS4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=UCKLnSLgnS4,True,True,False,False
5p9wInD4f6A,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=5p9wInD4f6A,True,True,False,False
vswUS_e8bjM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=vswUS_e8bjM,True,True,False,False
lIpDN28QMOw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=lIpDN28QMOw,True,True,False,False
44Oai34Yk0o,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=44Oai34Yk0o,True,True,False,False
QiAzJwcAaeo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=QiAzJwcAaeo,True,True,False,False
qvuwuOKTsQ0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qvuwuOKTsQ0,True,True,False,False
bzD3ustKsGo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=bzD3ustKsGo,True,True,False,False
lkM0xo55lKs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=lkM0xo55lKs,True,True,False,False
bJNXWPgALNU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=bJNXWPgALNU,True,True,False,False
g5Ka-zpEioI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=g5Ka-zpEioI,True,True,False,False
Qnstyig7E0E,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Qnstyig7E0E,True,True,False,False
k4k5PBCiR2o,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=k4k5PBCiR2o,True,True,False,False
aUaoOpni8-w,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=aUaoOpni8-w,True,True,False,False
DoaSkCLQTHs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=DoaSkCLQTHs,True,True,False,False
P7a3Kn825u4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=P7a3Kn825u4,True,True,False,False
GzdgDz9DaHY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=GzdgDz9DaHY,True,True,False,False
hvijYFdgUl0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=hvijYFdgUl0,True,True,False,False
LBUEeO3R7Es,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=LBUEeO3R7Es,True,True,False,False
cd33PEK5xc8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=cd33PEK5xc8,True,True,False,False
l7m-XJtTAm4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=l7m-XJtTAm4,True,True,False,False
KCpg3B4nzCM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=KCpg3B4nzCM,True,True,False,False
IwC6aCoIGzg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=IwC6aCoIGzg,True,True,False,False
HKxN_kPTaNU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=HKxN_kPTaNU,True,True,False,False
HhxzUkL_C6Q,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=HhxzUkL_C6Q,True,True,False,False
M7lVMWY2ZsI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=M7lVMWY2ZsI,True,True,False,False
dTcXjshWWXk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=dTcXjshWWXk,True,True,False,False
nFHr0HuxQRw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=nFHr0HuxQRw,True,True,False,False
ZxyeH-TZlnY,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ZxyeH-TZlnY,True,True,False,False
mZg3kJ0ISxw,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=mZg3kJ0ISxw,True,True,False,False
XKb49ciw9lU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=XKb49ciw9lU,True,True,False,False
oLDi1oM0Tck,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=oLDi1oM0Tck,True,True,False,False
kT5UqrXVLho,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=kT5UqrXVLho,True,True,False,False
-xZNgHaQ8Os,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=-xZNgHaQ8Os,True,True,False,False
QI__vxSuky8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=QI__vxSuky8,True,True,False,False
n_wf2iDDLSA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=n_wf2iDDLSA,True,True,False,False
XQhvAxtrFTM,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=XQhvAxtrFTM,True,True,False,False
PJJ2qAq_AfE,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=PJJ2qAq_AfE,True,True,False,False
80mTVKYj3pc,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=80mTVKYj3pc,True,True,False,False
r9KxFcUdz7w,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=r9KxFcUdz7w,True,True,False,False
iycpg8E39fU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=iycpg8E39fU,True,True,False,False
8YO4Zm5Y_Wg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=8YO4Zm5Y_Wg,True,True,False,False
fdFefcZj_9s,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=fdFefcZj_9s,True,True,False,False
SljCU5HVQI0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=SljCU5HVQI0,True,True,False,False
zC1r-f_C3xA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=zC1r-f_C3xA,True,True,False,False
qUiYvwTTPO8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=qUiYvwTTPO8,True,True,False,False
IwOyExkRFP4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=IwOyExkRFP4,True,True,False,False
hKJ4gKKN8jI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=hKJ4gKKN8jI,True,True,False,False
2ITrjnzFl34,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=2ITrjnzFl34,True,True,False,False
hzdBeJGgdNs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=hzdBeJGgdNs,True,True,False,False
BFtktq7dyj4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=BFtktq7dyj4,True,True,False,False
9Ystemx_bx0,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=9Ystemx_bx0,True,True,False,False
_EdzL-qKel4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=_EdzL-qKel4,True,True,False,False
weQbCF0zobg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=weQbCF0zobg,True,True,False,False
4NtAr_JXSi4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=4NtAr_JXSi4,True,True,False,False
Z7f_DVDfVdk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Z7f_DVDfVdk,True,True,False,False
_VgxJz4_Ehk,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=_VgxJz4_Ehk,True,True,False,False
DW_AqeSDpaU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=DW_AqeSDpaU,True,True,False,False
ekLUa_OEzoA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=ekLUa_OEzoA,True,True,False,False
FHP2dXF5Im4,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=FHP2dXF5Im4,True,True,False,False
7-QCKBFMqSU,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=7-QCKBFMqSU,True,True,False,False
E93bObbRY_o,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=E93bObbRY_o,True,True,False,False
eY3X17XBhyg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=eY3X17XBhyg,True,True,False,False
OqQmHJzhcxQ,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=OqQmHJzhcxQ,True,True,False,False
EfL2lMAChAg,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=EfL2lMAChAg,True,True,False,False
Hcer_nkWczI,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=Hcer_nkWczI,True,True,False,False
HPjBtXY4W6I,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=HPjBtXY4W6I,True,True,False,False
6tbo9Cbl1mA,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=6tbo9Cbl1mA,True,True,False,False
zf9q8eXSen8,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=zf9q8eXSen8,True,True,False,False
u_ovwU7tdRo,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=u_ovwU7tdRo,True,True,False,False
7Bx_HcvgKAs,UCvF0dhWBERzD6YH296cOVFw,,,https://www.youtube.com/watch?v=7Bx_HcvgKAs,True,True,False,False
